GNOME	v1	691	6/563447	0
NeuLab-TedTalks	v1	9744	1/563447	0
QED	v2.0a	23116	2/563447	0
Tatoeba	v20190709	336	0/563447	0
Tatoeba	v2020-05-31	337	0/563447	0
Tatoeba	v2020-11-09	363	1/563447	0
Tatoeba	v2021-03-10	394	1/563447	0
Tatoeba	v2021-07-22	439	1/563447	0
Tatoeba	v2022-03-03	440	1/563447	0
Tatoeba	v2	226	0/563447	0
TED2020	v1	24255	1/563447	0
Ubuntu	v14.10	240	2/563447	0
wikimedia	v20190628	1041	0/563447	0
wikimedia	v20210402	3015	3/563447	0
XLEnt	v1.1	89047	628/563447	.11
XLEnt	v1.2	89047	628/563447	.11
XLEnt	v1	89047	628/563447	.11
